,GSM8391918_H23-Ctrl.CEL.gz,GSM8391919_H23-KRAS-C12.CEL.gz,GSM8391920_H358-Ctrl.CEL.gz,GSM8391921_H358-KRAS-C12.CEL.gz,GSM8391922_H1792-Ctrl.CEL.gz,GSM8391923_H1792-KRAS-C12.CEL.gz,GSM8391924_H441-Ctrl.CEL.gz,GSM8391925_H441-KRAS-V12.CEL.gz,GSM8391926_H1299-Ctrl.CEL.gz,GSM8391927_H1299-KRAS-C12.CEL.gz,GSM8391928_H1299-KRAS-V12.CEL.gz,GSM8398301_HBEC3.CEL.gz,GSM8398302_HBEC3-K.CEL.gz,GSM8398303_HBEC3-p53.CEL.gz,GSM8398304_HBEC3-p53K.CEL.gz
X202254_at,7.944061719,7.828710657,7.62741429,7.712341527,8.116935444,7.261403218,7.735757024,7.833077148,8.317609075,8.251560906,7.92862593,6.964795809,8.308581321,6.869535959,8.040496187
X202255_s_at,8.403404532,8.418708317,9.23826995,9.160559238,9.35533087,8.224806785,9.363864869,9.733959998,9.416224788,9.368692468,9.396212008,8.91840083,9.614874137,8.918688244,9.829972065
X202256_at,9.670568708,9.62036054,9.579670194,9.610656332,8.979541347,9.479623201,9.456793846,9.534323601,10.55842387,10.6669901,10.34097404,9.692221941,9.73234088,9.654259527,9.26493558
X202257_s_at,8.871421269,8.982295916,9.693396331,9.780041888,8.737913781,8.714576584,9.2474223,9.502100011,9.588337733,9.479627839,9.025158956,8.765916427,8.710213711,8.533595134,8.684653997
X202258_s_at,11.14780493,10.87989725,11.25314434,11.58697543,10.51600739,10.45249669,11.11891206,11.00843569,10.97702283,11.06222123,11.23197111,10.85779414,12.43396419,11.148483,12.1516451
X202259_s_at,7.806772681,7.554022419,8.495947714,8.569532469,7.166316073,7.12698336,7.922071055,7.794762208,8.453818821,8.340123453,8.514211238,7.041075325,8.485161671,7.484386234,7.726943865
X202260_s_at,10.68412319,10.72253157,9.903980867,9.959333861,9.728655371,9.514361647,9.616629591,9.733512147,10.55158781,10.5513529,10.53505123,9.813704157,10.45107347,9.858196994,10.46495433
X202261_at,10.63104356,10.42411426,10.65539315,10.77871516,9.305635672,9.232045723,9.494942427,9.684649454,9.301244933,9.313270702,9.11112221,8.792849155,9.470882732,9.12432202,9.157387991
X202262_x_at,9.561885551,9.403489679,8.226916915,8.683622833,8.341601951,8.390423029,9.328944087,9.382235401,9.906805581,9.720601889,9.490081425,7.564723859,7.776677592,8.150741664,7.69087445
X202263_at,9.066208596,8.959851009,8.996637992,9.501821226,10.113525,10.49129284,10.69606046,10.67660969,9.458222239,9.525942909,9.339104233,11.67176352,10.90094733,11.68535783,10.70347652
X202264_s_at,9.769654651,9.84089869,9.894299324,9.350656744,9.853111346,9.991509451,9.173596166,9.214165171,10.37277967,10.40904785,10.37389977,9.381896729,8.528312625,9.703076772,8.698473494
X202265_at,10.83250521,11.00441851,10.42472472,10.24409083,11.30800213,11.29109845,10.15080448,10.11395647,10.8403698,10.73849216,10.62691302,9.819139541,10.02390975,9.7702758,9.826855609
X202266_at,11.13967804,11.18024745,11.15103571,11.09290383,11.44004384,11.60513308,10.63059304,10.90605743,11.62184531,11.59591792,11.4295881,10.20979348,10.30933722,10.10066767,10.26192428
X202267_at,6.662077587,6.533436966,11.5763159,11.35800472,6.549253413,6.200403696,11.23829717,11.4787188,8.742839088,8.805062781,8.75555723,13.31954164,14.44977313,13.3068031,14.33166611
X202268_s_at,12.04427829,12.01047138,12.32321192,12.07746447,12.54003655,12.78238446,11.86431946,11.64509635,12.39248754,12.37324826,12.33539824,11.46754917,11.24988977,11.81152593,11.44878781
X202269_x_at,5.557417474,5.305200951,7.55829061,7.772908208,7.412947996,7.907312044,5.787493468,5.852484014,5.413393401,5.370808407,5.563749016,6.102450453,5.443653862,6.373375198,6.082250302
X202270_at,5.15942783,5.415306159,9.863788346,10.37276719,9.984913493,9.979967475,5.449451705,5.594149714,5.90531353,5.937550144,6.052870381,8.044116604,6.262046979,9.637488465,6.160682571
X202271_at,10.95309249,11.05554991,10.41647209,10.45422182,10.33755883,10.5627142,11.03282251,11.19558769,10.16378709,10.11992789,10.46603417,10.2348697,11.36161971,10.45810938,11.2589575
X202272_s_at,9.682151742,9.784829232,9.878433307,9.736557196,9.099593129,9.406013845,10.28528455,10.29620994,9.389361434,9.311469874,8.964767405,7.59157315,8.913748275,7.766283971,9.214768848
X202273_at,6.077629391,5.97436215,5.835377541,5.818528709,6.428803184,6.821105824,5.919201189,6.087814322,5.960251272,6.128996337,5.801442339,6.845091247,6.760570685,6.664605393,6.669482114
X202274_at,6.646180874,6.49812935,6.574342313,6.478757912,6.408956677,6.443764771,6.613552483,6.477884888,6.170569298,6.006695211,6.3502648,6.382899853,6.518848581,6.370408153,6.611778201
X202275_at,9.794831013,9.743101165,10.1622108,10.97732039,11.77687173,11.82276072,9.591306952,9.396911777,8.911824218,8.917492081,9.1811816,11.47232106,8.74468739,10.87495962,9.777716284
X202276_at,12.6959584,12.68680181,12.61988602,12.49479145,12.57801333,12.61988602,12.8422373,12.92160661,13.00806173,13.03888894,12.93831238,11.70876296,10.44963159,11.87388371,10.70167428
X202277_at,11.26667075,11.20962857,11.59657653,11.68097459,11.42049056,11.58114255,11.45336158,11.614034,11.82059602,11.59408185,11.53339105,11.67345751,11.80072092,11.59365357,11.62405391
X202278_s_at,8.252308106,8.147551372,8.567851042,8.701899717,8.466653577,8.601842509,8.147551372,8.389498425,8.113916414,7.927938153,6.976914833,7.028953606,6.753536346,6.349371221,6.7863694
X202279_at,11.16759156,10.92351841,11.35031865,11.25778663,11.14083119,11.4406475,9.494800618,9.85301334,12.51929241,12.54012013,12.67574761,10.5448924,10.51557839,10.5564332,10.37568151
X202280_at,5.441917343,5.412546945,5.40456498,5.185225546,5.440718658,5.471262029,5.317613646,5.58484093,5.487728977,5.52837374,5.715402261,5.479810657,5.44020401,5.753378167,5.668207132
X202281_at,9.5033158,9.405922978,9.546107204,9.546107204,9.008282018,9.146978816,9.490257766,9.817889762,10.03653231,9.981212573,9.888333266,9.332464739,9.728619222,9.511080898,9.287087907
X202282_at,11.46139244,11.31383353,11.59251505,11.37974185,11.11734663,11.14769099,10.04602027,10.10792769,11.27451445,11.37394952,10.93824451,10.88348296,9.61950786,10.9246191,10.09852794
X202283_at,6.850024246,6.890021622,6.94775006,7.481381122,8.746662782,8.164044518,6.675996412,6.569367779,6.926525875,6.66791614,6.928475611,10.16943538,8.061705175,9.364510914,8.100192691
X202284_s_at,10.32276578,10.13041969,8.920931088,9.935096678,8.887803627,8.004315815,9.125543056,9.38212537,9.335838698,9.481799188,9.364011699,12.0918341,11.82222077,10.71156032,11.71522841
X202285_s_at,5.477122056,5.453095739,5.456418133,5.348697199,5.378156162,5.609151959,5.755574071,5.589526682,5.59626124,5.752416277,5.672378696,6.121191439,5.799026915,5.925253569,5.706471167
X202286_s_at,4.968546174,4.743516341,12.76402101,13.42143401,10.77769083,10.5659643,13.85130714,13.87043782,4.937227937,5.193738423,4.795606883,13.84320387,12.9879408,13.69642503,12.6853544
X202287_s_at,5.776968088,5.869471466,6.010607742,5.99983549,6.079354478,6.003891193,6.280858755,6.531221967,5.854060565,6.07422583,6.014141634,6.180695938,6.143264006,6.202175203,6.063813225
X202288_at,8.740367065,8.696946833,8.066907136,8.182525935,7.853243476,7.668890003,7.346312721,7.53319219,9.199697787,9.21612238,9.286248262,8.365471952,8.012809862,8.711870343,7.816992659
X202289_s_at,9.030236663,8.917219039,9.261303655,9.522971601,9.385392035,9.317445818,9.140453509,9.452685178,10.41919836,10.26928096,10.54960457,10.08629161,10.71940469,10.3593146,10.57466326
X202290_at,10.02801182,8.975696426,9.892579061,9.472837063,9.50134649,9.656079186,9.841701692,10.22074463,8.814102257,9.073519987,7.773360409,7.624650155,7.035906965,8.028914576,7.906925456
X202291_s_at,5.307440894,5.384556532,5.858741765,5.675292946,12.86658068,12.66058016,5.320223502,5.52694399,5.35894305,5.410313854,5.402147502,5.2501834,5.307117302,5.15193148,5.396604593
X202292_x_at,9.937694334,9.749946595,9.957446838,10.20169765,9.498802874,9.439636216,9.886650104,9.805094362,9.4795482,9.521171318,9.536129388,10.099852,9.209048873,9.924962617,9.772498603
X202293_at,9.829768028,9.849426643,9.55486187,9.051476627,8.715082282,8.831524977,9.484567629,9.439921107,9.927002734,9.774558773,10.00091636,9.138697475,9.160788459,9.379791707,8.669844623
X202294_at,9.390977543,9.660322191,9.083779867,8.853576289,8.884699786,9.107739013,9.26324092,9.254487762,9.806679704,9.660334746,9.861668222,9.327201096,8.980460908,9.701843751,8.895097646
X202295_s_at,9.528929587,9.535710246,8.211684404,9.24129257,7.866734377,8.039973174,10.1900424,9.882839874,8.014276268,7.728458458,8.244853828,12.41674714,10.83321972,11.85958789,10.83236032
X202296_s_at,11.99283109,11.74962676,11.24655855,11.13584927,11.40621037,11.67370749,11.47845939,11.62562843,12.06624488,12.12434001,11.65628493,11.88897656,12.61039459,11.71802023,11.95080256
X202297_s_at,10.7824051,10.8084726,9.906387781,10.08406139,10.6911575,10.77862479,10.27216233,10.13640664,11.3847892,11.51234712,11.40966656,11.23885628,11.60402966,11.1115274,11.05015404
X202298_at,13.11545718,13.03244661,12.69273393,12.6262589,12.69273393,12.86287174,12.25548798,12.46477753,12.87380076,12.87562837,12.90439876,12.39048663,11.87620529,12.43088298,12.17606386
X202299_s_at,12.84116299,12.79748795,11.58872116,11.55097604,11.97074545,11.94574681,11.32318176,11.3928285,11.70903071,11.83343756,11.83141681,11.32405394,11.35507799,11.35368998,11.30156545
X202300_at,12.71753579,12.45283583,11.269831,11.269831,11.73262312,11.63177063,10.929161,11.20149791,11.2740652,11.269831,11.03214056,10.98520211,10.73647767,10.91823617,10.67885932
X202301_s_at,9.067197804,9.350130647,9.501085893,9.50280849,9.392274529,9.356776102,9.595204921,9.834019797,9.182901194,9.151139694,8.265910981,8.381413066,8.757874006,8.991101205,8.959540277
X202302_s_at,11.60877585,11.79645091,11.79650242,11.83027285,11.58330694,11.50197849,12.06058677,12.00927336,11.87257255,11.84978326,11.87123019,11.58093498,12.09104356,11.92325695,11.88445332
X202303_x_at,10.27062262,10.41272166,11.86414411,11.83479937,11.11482805,11.31411686,10.94100547,10.72760183,10.52823474,10.6428942,10.65669172,10.75375514,9.536610661,10.72819039,9.769030114
X202304_at,10.32263341,10.11745278,9.929547317,9.909761476,9.99200847,9.7675391,9.910809693,9.727378139,9.685524885,9.548636386,9.524399994,9.268752031,9.561116259,8.763423887,8.948421858
X202305_s_at,9.354677429,9.392247308,8.612770418,8.381331705,9.032760614,8.707749733,8.962195691,9.453336391,8.271691304,8.410115534,7.40402146,6.883105538,6.847057077,6.235464498,7.432850704
X202306_at,11.99065019,11.86981897,12.43326262,12.41286526,11.89687858,11.87066461,11.67668044,11.6756079,12.17413104,12.16773124,11.95965408,11.54210307,10.91131196,11.62681284,11.08276182
X202307_s_at,10.33714282,10.9558494,8.838584753,9.120393735,9.200854993,9.340359515,7.927836198,8.060863509,9.438439077,9.477368811,9.52090962,9.989612989,9.252051996,9.312903639,9.218823013
X202308_at,10.10142686,9.722824771,9.605013524,10.00883242,8.017847353,8.09479258,10.14923178,10.32667434,9.673150216,9.683646034,9.298504907,9.761678816,9.381394086,10.00994703,9.340043967
X202309_at,11.87897829,11.8793522,11.87883392,11.67455199,11.74169165,11.86982805,12.23104416,12.03549256,12.08213604,12.07422412,12.16007488,11.78423544,9.14036711,12.09406725,10.32913888
X202310_s_at,7.177527884,7.010060538,7.226113276,8.108602239,12.77386932,12.77213792,6.880132837,7.155328774,6.257956362,6.080759114,6.267932768,6.760020087,6.739359536,7.842543823,6.594101519
X202311_s_at,6.129831549,6.037325072,5.758422178,5.858724609,11.74388684,11.84998705,5.860957637,5.900650084,5.631797095,5.546668531,5.564959868,5.860957637,5.647448998,5.797753234,5.470562619
X202312_s_at,7.176460356,7.323014711,6.984467154,7.178057953,7.215571162,7.335128227,7.27583529,7.352867603,7.406062505,7.32904944,7.326875237,7.472158015,7.0421694,7.440286931,7.351675194
X202313_at,10.41173214,10.64333342,11.10243077,11.11228748,10.30896394,10.49666417,11.41931147,11.30207344,10.06178983,9.99860467,9.994744841,10.7792848,11.72117651,11.08439547,11.4412387
X202314_at,11.14567363,10.97499649,11.11957393,11.3109245,11.46746733,11.60326011,11.18380726,10.86122401,11.27746764,11.35489204,11.35277276,12.232131,12.0861634,11.67675375,12.06958091
X202315_s_at,7.304080439,7.214745777,9.408523412,9.512946275,7.619793597,7.664353221,9.173267424,9.779626506,7.073915298,7.215393036,6.822440915,8.532744921,8.412086133,8.9206665,9.192811595
X202316_x_at,8.052510202,8.540803864,8.832231785,8.983557565,8.682053066,8.586557418,7.922192851,8.143601181,8.041544939,7.890051949,6.836481783,6.734900679,6.414735761,7.143364276,6.820261103
X202317_s_at,9.8087319,10.05836624,9.534023566,9.776954228,10.10958754,10.09331821,9.129622888,9.411826737,10.09760654,10.10496137,10.18169078,9.600655306,9.490986464,9.825558597,9.158726408
X202318_s_at,11.36417169,11.70148412,10.48808997,10.58771268,10.58100149,10.35636067,9.88875302,9.95539546,10.8262387,10.69721021,10.76973601,10.45478138,10.83873481,10.25967352,10.25199861
X202319_at,7.728957373,8.390310999,6.346434295,6.394870738,7.633363514,7.050186461,5.888093176,6.110386592,8.402640877,8.34098161,8.133514192,6.22630913,6.384326518,5.917893861,5.284633588
X202320_at,9.12053006,9.072131292,9.115032393,8.989264297,9.054489226,9.091987014,9.201332514,9.298828478,9.053131374,8.986175887,8.890512183,9.260861872,9.00349346,9.325103321,9.044483271
X202321_at,7.320630143,7.271959552,7.449621486,8.11381782,8.430613525,8.569978948,8.203177906,8.162474682,7.37054402,7.161805156,7.54419799,6.395579984,6.271737452,6.820787802,6.613791746
X202322_s_at,9.205249803,9.268040927,10.06185666,10.14830422,10.39932193,10.60371043,10.33793654,10.63298767,9.751672531,9.507326981,9.691125624,9.828664983,10.09207373,9.977895452,10.45327798
X202323_s_at,6.157656561,6.157656561,6.348879877,6.100487946,6.600141734,6.718887894,6.555740423,6.444888809,6.057499161,5.788969785,5.842994127,5.97892011,5.857563266,6.249138223,6.055189184
X202324_s_at,9.837832378,10.09818751,10.15229764,10.39081962,10.67617169,10.7837625,11.09286087,11.191307,9.799342316,9.518563375,9.467996652,9.806467663,10.44056081,9.63840191,10.04922701
X202325_s_at,12.66334262,12.53814117,12.54159767,12.58278048,12.634353,12.57792598,12.6936319,12.67181823,12.87149012,12.97910762,13.00816232,12.47911505,11.8136316,12.54427913,12.14661952
X202326_at,9.976435035,9.97047217,9.621733151,9.672140305,8.601878189,8.872929241,8.906962249,8.805572758,9.487665793,9.330601572,9.022601986,8.918844307,7.092574162,9.346158615,7.491617321
X202327_s_at,6.434633173,6.371296963,6.366860248,6.173743293,6.36112793,6.534874032,6.118758139,6.276432182,6.434633173,6.339985712,6.380719501,6.665801977,6.440496138,6.580652118,6.535953006
X202328_s_at,8.007054014,8.080777907,7.601029346,7.603070478,7.688817633,7.940799493,7.929356311,8.007054014,8.160205733,8.169910828,8.137034823,8.062421648,9.076000502,8.13317921,8.466618131
X202329_at,9.796055996,9.732806386,10.87170771,10.87897856,10.03184063,10.19003541,10.48762928,10.18636642,10.01371952,9.977235461,10.36434095,10.29950947,10.108828,10.23150606,10.31233808
X202330_s_at,11.66000516,11.59827436,12.1411365,11.7151637,10.90065144,11.18992048,11.61396539,11.55321104,11.53531492,11.49725875,11.20302112,9.497646644,6.38363733,10.23732398,6.94331055
X202331_at,9.5071076,9.326141738,8.988858319,9.081203839,9.741126913,9.542406578,9.077737311,9.303803897,9.757971797,9.884307055,9.769973022,8.590204042,8.067346092,9.238793287,8.972963642
X202332_at,9.949995828,9.433576322,9.070667266,8.863098959,9.082741586,8.663130923,9.394965077,9.529195727,8.757361049,8.541591322,7.947720054,8.360482593,9.592033444,8.643609013,9.952096792
X202333_s_at,11.07822286,11.17214209,11.3603574,11.21699633,11.30143394,11.31198409,10.93182245,11.18409642,11.75355527,11.68419783,11.57604019,11.27161497,11.83426631,11.33004485,11.85582202
X202334_s_at,9.423767448,9.662864337,9.324288906,9.220443877,10.16760916,9.969378781,9.131410563,9.238357076,10.90726907,11.0055053,11.00406148,9.746166512,9.841580619,9.949856377,9.971782666
X202335_s_at,5.061333479,5.213662581,4.697699111,4.651887307,5.372833402,5.297292852,4.637171993,4.876681732,6.3076417,6.643635867,6.543060524,5.049916146,5.329751556,5.202417345,5.265336172
X202336_s_at,10.81875,10.71801614,11.29953385,11.9341787,12.4770555,12.50073037,12.21533639,12.425779,11.73711124,11.7679014,11.50619258,12.37810253,12.51519387,12.23591628,12.11931416
X202337_at,10.54898304,10.6196413,10.64883197,10.4095262,9.276289911,9.593890688,9.758847288,10.08404785,9.589301209,9.481346508,9.504039719,9.164095474,8.867609535,9.434205464,9.122951261
X202338_at,10.3599133,10.40950772,11.21529085,10.75867297,9.008919616,9.600984732,10.8874813,11.08306492,10.29834504,10.36812448,10.29914242,10.01400846,7.364044803,10.33106597,8.734213927
X202339_at,6.725159702,6.635890045,6.353377945,6.635890045,6.801463243,6.696389574,6.635890045,6.47296568,6.578974871,6.211212245,6.251514933,6.801822364,6.622202892,7.051800748,6.56008375
X202340_x_at,8.251851716,7.752694946,6.895138253,7.055599741,7.393755002,7.186119678,7.190074042,7.068176788,6.925678595,6.777039067,7.036690621,7.344225081,8.135704959,7.225626212,7.546209209
X202341_s_at,7.526224382,7.228889266,8.484773275,8.509097756,8.124475927,8.136711107,10.04575524,9.551764552,6.352584788,6.121991959,6.576805301,6.504367544,6.661762808,6.604174219,6.87384906
X202342_s_at,7.859598593,7.461019865,10.93065733,11.60570866,9.593601746,9.420269166,11.7533483,11.29133578,5.178139664,4.71458165,5.44934833,6.286602006,6.435742437,6.534291585,5.971632915
X202343_x_at,13.50094129,13.45532852,12.41155699,12.59329369,12.79946903,12.90643671,12.16916235,12.5371039,12.69398217,12.6967175,12.51323661,12.23419054,11.51593713,12.45238062,12.02309697
X202344_at,9.184901216,8.942038566,9.165077714,9.109377297,8.679973426,8.72366594,9.219193438,9.293044531,9.808873189,9.679919222,9.708788567,8.686082374,8.958871865,8.986139806,9.266846892
X202345_s_at,10.1843504,10.03407917,12.15245284,11.37457408,12.09138473,12.18746717,4.483533472,4.870189694,12.82189826,12.81108764,12.70059686,11.8223943,8.923424028,13.31604362,10.86409597
X202346_at,9.479531237,9.820144105,10.76382935,10.58199463,10.38074506,10.58199463,10.77747336,10.92123952,11.19742705,11.26125466,11.14932522,9.477637107,9.757765962,9.693510208,9.66034161
X202347_s_at,10.66765555,10.5765403,11.63161397,11.43330618,10.84793182,10.9449518,11.32346748,11.34330238,11.74276005,11.80506636,11.85829055,11.05269048,11.34683684,11.02238,11.21639432
X202348_s_at,9.69684383,9.592344136,10.49348016,10.34202678,9.799789225,9.509931933,8.928629631,9.202569072,9.933046778,9.989760582,9.675472156,9.826030105,10.20443024,9.327573315,10.08955946
X202349_at,9.244103119,9.145344236,9.464540773,9.688054805,9.263026226,9.38650361,8.622829827,8.900219278,9.416326266,9.4437723,9.488385223,9.872844297,9.891292675,9.543674349,9.696853995
X202350_s_at,5.845964435,6.427763875,5.263665345,6.106068206,5.588430658,6.282989087,4.991796808,4.66588687,6.000323449,6.003098163,6.227134414,8.398701971,6.271222162,8.704119453,5.625586101
X202351_at,12.35021883,12.5984969,12.00062891,12.65444388,12.88913477,12.50966284,12.0902985,12.77749753,11.94352253,12.03632683,12.21652592,12.27064731,12.36989725,12.70483561,12.41768279
X202352_s_at,12.07802071,12.14470809,12.74097887,12.41280265,12.03050308,12.00099488,11.82822949,11.90359353,12.36921246,12.39516372,12.38096525,11.9595589,11.91546156,11.91436655,11.88969451
X202353_s_at,9.873254557,10.17089836,10.48008309,10.00932679,10.08247976,10.03703275,9.243767433,9.46898394,10.13340073,9.818589573,9.786796591,9.697172459,9.381564812,9.873254557,9.102825071
X202354_s_at,7.128278361,6.91736442,6.7710315,6.772352135,7.167389851,6.986107745,6.816175744,7.018600409,6.842632681,6.572192074,6.329847168,6.305302067,6.356361755,6.17176726,6.86920907
X202355_s_at,9.172645091,8.970421262,8.82219715,8.911573334,9.355667015,9.334383481,8.785205358,8.872098624,9.574242661,9.471069563,9.572915681,8.765168614,8.826491048,8.566472939,8.800045991
X202356_s_at,9.0714374,8.843093002,9.105716282,8.983120454,9.11360096,9.065032493,8.44439989,8.473432298,9.111144507,9.096007694,8.571683596,8.318400543,8.400331789,8.776615205,8.591561013
X202357_s_at,5.743790217,5.849410861,6.352919458,7.205188615,6.829507768,6.072563103,5.968158328,5.990816095,5.663162307,5.872243996,6.04602302,6.198696357,6.681076735,6.373375198,6.395145642
X202358_s_at,8.482963185,8.520633162,9.400701234,9.554016829,9.262225145,9.540226927,9.531063379,9.686985017,9.458222239,9.402327812,9.61666953,10.07984662,10.71880985,10.00454916,10.20002466
X202359_s_at,8.208279831,8.190978283,9.095954517,9.28255197,9.04911122,9.077093653,9.31192932,9.399762347,9.242532987,9.220230984,9.313200824,9.618479065,9.935809411,9.363340424,9.276690906
X202360_at,9.705702229,9.903314147,9.950479401,10.04226346,9.67306799,10.10268888,9.801496585,10.17427233,10.57308865,10.53346935,10.69846604,10.04218213,10.44659368,9.966568077,9.976332564
X202361_at,9.921062511,10.04408108,9.489610433,9.801796876,9.925823481,10.01702154,10.08772889,10.0590106,9.800582503,9.928325582,9.645556542,9.969330235,10.26063419,9.98492154,9.530376223
X202362_at,11.59496446,11.82728215,11.15536059,11.20749518,10.78889288,10.94602429,10.99542483,11.00397451,10.85933555,10.9065292,10.90991741,10.65642254,10.79098762,10.63453718,10.80971508
X202363_at,11.93869126,11.95930563,6.556186166,6.658015867,11.05912825,8.835538711,6.622890642,6.832142726,6.617873592,6.42493354,6.583434052,9.236781437,8.10864848,11.76642638,9.786272413
X202364_at,9.987033977,9.792325893,8.868984079,9.32719677,10.58804186,10.66711194,10.28084047,10.36401933,9.546564192,9.425071301,9.120201396,9.482636889,8.880689705,9.535708352,8.97299788
X202365_at,10.1056204,9.95753035,10.29364088,10.48280749,9.831024778,10.00648051,9.787266096,9.787266096,9.692685189,9.584341091,9.518082846,9.687464369,9.233338891,9.335168165,9.111139024
X202366_at,7.228138635,7.203594809,7.003115655,7.130091904,7.142382813,7.065377768,6.910319802,6.83496479,7.225415791,7.422732412,7.202363114,7.156691387,6.943655868,7.178721952,6.970785554
X202367_at,8.722845066,9.034942618,10.62953599,10.33532719,8.64527356,8.459207923,10.28010471,9.926410614,8.045676353,7.774151655,8.178275876,9.452964857,9.41735506,9.220399218,9.199908541
X202368_s_at,7.499315472,7.491811451,8.261408719,8.025273964,8.441444163,8.403122355,6.790701824,6.805734331,6.858605033,6.865981215,6.86448209,8.314114165,7.31956198,8.117138294,7.522897034
X202369_s_at,9.905062232,10.00883927,10.78828094,10.63397155,10.84866892,10.99853424,9.771562158,10.00825364,10.94808253,10.95570604,10.74167211,11.61135013,10.517443,11.44778328,10.33959458
X202370_s_at,11.03349677,10.84913571,11.04330766,10.83492277,12.17939916,12.3151149,10.95332629,10.843725,11.43784472,11.3003875,11.07450499,10.32820871,11.03651007,10.51386913,11.0210126
X202371_at,12.40495448,12.38428152,11.83177145,11.82966935,11.55800711,11.56547114,11.75593995,11.54737408,12.2259987,12.28818377,12.3982565,11.7593943,11.69106431,11.75810156,11.71976902
X202372_at,9.295906581,9.639068739,9.453425128,9.63002645,9.830790133,10.02780215,9.532252317,9.607901629,9.244513901,9.153173293,9.67729659,9.934393782,10.66783871,10.02185067,10.08706995
X202373_s_at,9.76797866,10.06279374,9.868360566,9.896349108,10.08022765,10.273108,9.813641878,9.869192696,9.644113402,9.572521037,9.278163293,11.06988257,11.14511479,11.03758866,11.01233827
X202374_s_at,8.895607265,9.056702633,9.170285286,9.136496624,9.117174761,9.439739632,8.860594537,9.045339269,8.214957391,8.192608046,7.611248148,9.213802457,9.387137827,9.027942919,9.192811595
X202375_at,5.836562428,6.08739928,8.948434551,9.085256836,9.619871663,9.414008329,9.78356049,9.544815393,6.336827777,6.517996828,6.314224205,7.316457328,8.721991633,7.294077116,8.308043617
X202376_at,7.001516308,6.880329631,7.010060538,7.006515482,6.975623738,6.923266187,7.065283118,7.177130958,7.130998589,7.072935702,6.92522572,7.943983021,8.73658333,9.045710255,8.933485824
X202377_at,9.901587278,10.66205299,10.68438693,10.89869305,11.08024537,11.11187039,11.24979103,11.60453344,10.90478659,11.04807319,11.04103473,10.86322097,12.08930631,11.05355129,11.57400774
X202378_s_at,7.43902795,7.942146299,8.120178912,8.06717231,8.841417801,8.941789378,8.990053071,9.449253083,7.295587161,7.210861124,7.108548096,7.952569835,7.94846538,8.003301746,7.838809313
X202379_s_at,7.658033664,7.613552421,7.662234122,7.058447494,7.24400182,7.171143707,7.255984039,7.289021105,7.06184434,7.043756993,6.839654886,7.708155303,7.516529508,7.647514453,7.772281041
X202380_s_at,8.725993247,8.885944531,8.853958486,8.976666747,8.35898003,8.5663023,8.58605936,8.560601498,8.870481125,8.739682518,8.46252518,8.687466494,9.625570868,8.700245586,8.563832272
X202381_at,11.58366714,11.71083723,12.3316782,12.18329101,12.40096687,12.24289828,12.42694875,12.39897489,11.97446026,11.91191904,11.96958718,12.16995696,12.54303685,11.85000377,12.3634884
X202382_s_at,10.81827098,10.63853502,10.03010597,10.4609583,10.4714085,10.68256845,10.68586367,10.80076411,11.48440843,11.52388894,11.38745167,10.72094424,10.82542354,10.87032134,10.58576653
